Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
297,Danny Schayes\schayda01,C,31,MIL,82,2228,14.8,0.5870000000000001,0.008,0.5489999999999999,9.1,19.7,14.3,6.2,1.2,1.8,12.5,16.3,,4.3,2.6,6.8,0.147,,-0.2,0.5,0.3,1.3,East
298,Steve Scheffler\schefst01,C,23,CHH,39,227,12.4,0.612,0.0,0.5379999999999999,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,,0.5,0.1,0.6,0.132,,-0.5,-0.5,-1.1,0.1,East
299,Dwayne Schintzius\schindw01,C,22,SAS,42,398,10.1,0.45799999999999996,0.013000000000000001,0.258,8.2,24.5,16.8,6.2,0.2,4.4,16.5,21.6,,-0.5,0.8,0.2,0.027000000000000003,,-6.5,0.3,-6.2,-0.4,West
300,Detlef Schrempf\schrede01,PF,28,IND,82,2632,18.6,0.618,0.048,0.649,8.0,20.3,14.4,16.2,1.1,0.5,14.1,19.8,,7.4,1.6,9.0,0.165,,2.9,-0.3,2.6,3.1,East
301,Byron Scott\scottby01,SG,29,LAL,82,2630,14.2,0.534,0.20800000000000002,0.141,2.5,8.1,5.4,10.3,1.8,0.5,7.1,19.9,,3.6,2.9,6.6,0.12,,0.9,-0.1,0.9,1.9,West
302,Dennis Scott\scottde01,SG,22,ORL,82,2336,13.0,0.504,0.282,0.172,2.8,8.3,5.5,9.3,1.3,0.6,9.1,24.4,,1.4,1.2,2.6,0.054000000000000006,,0.3,-2.2,-1.9,0.1,West
303,Rony Seikaly\seikaro01,C,25,MIA,64,2171,15.2,0.522,0.006999999999999999,0.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,,0.0,3.1,3.0,0.067,,-2.6,0.6,-2.0,0.0,East
304,John Shasky\shaskjo01,C,26,DAL,57,510,11.1,0.49700000000000005,0.0,0.6809999999999999,13.0,17.0,15.0,3.0,1.4,2.4,15.2,15.4,,0.2,0.5,0.7,0.063,,-3.7,-0.7,-4.3,-0.3,West
305,Brian Shaw\shawbr01,PG,24,BOS,79,2772,15.5,0.519,0.028999999999999998,0.264,4.5,9.8,7.4,28.1,1.8,0.7,17.5,19.3,,3.2,2.7,5.9,0.102,,0.9,0.2,1.1,2.2,East
306,Jack Sikma\sikmaja01,C,35,MIL,77,1940,13.7,0.516,0.195,0.285,6.5,20.8,13.5,10.7,1.7,2.1,14.3,20.1,,1.0,2.6,3.5,0.08800000000000001,,-1.3,1.0,-0.3,0.8,East
307,Lionel Simmons\simmoli01,SF,22,SAC,79,2978,15.4,0.47600000000000003,0.008,0.33399999999999996,7.2,19.7,13.3,17.7,1.9,1.8,13.4,25.3,,-0.9,3.6,2.7,0.044000000000000004,,-1.4,1.5,0.1,1.6,West
308,Scott Skiles\skilesc01,PG,26,ORL,79,2714,17.8,0.563,0.21899999999999997,0.363,2.2,8.8,5.4,36.7,1.6,0.1,17.3,21.8,,5.5,1.5,7.0,0.124,,3.3,-1.7,1.6,2.5,West
309,Charles Smith\smithch01,SF,25,LAC,74,2703,17.6,0.536,0.006,0.414,8.5,15.9,12.1,7.6,1.4,3.2,10.7,23.2,,3.8,3.6,7.4,0.131,,0.2,1.2,1.3,2.3,West
310,Charles Smith\smithch02,PG,23,BOS,5,30,6.3,0.489,0.0,0.7140000000000001,0.0,6.8,3.7,24.0,1.6,0.0,24.6,17.1,,0.0,0.0,0.0,0.009000000000000001,,-5.0,-2.9,-7.9,0.0,East
311,Clinton Smith\smithcl01,SG,27,WSB,5,45,7.2,0.527,0.0,1.5,4.8,4.9,4.9,11.0,1.1,0.0,13.1,7.1,,0.0,0.0,0.1,0.061,,-3.4,-1.1,-4.5,0.0,East
312,Derek Smith\smithde02,SF,29,BOS,2,16,13.7,0.434,0.25,1.0,0.0,0.0,0.0,35.9,3.0,3.6,14.8,17.8,,0.0,0.0,0.0,0.102,,-4.1,-6.4,-10.5,0.0,East
313,Kenny Smith\smithke01,PG,25,HOU,78,2699,18.3,0.599,0.135,0.33899999999999997,1.4,5.0,3.2,30.9,1.9,0.2,17.1,21.2,,6.2,2.8,9.0,0.161,,2.2,-1.5,0.7,1.9,West
314,Larry Smith\smithla01,PF,33,HOU,81,1923,10.3,0.47,0.0,0.19,16.8,22.4,19.6,5.8,2.1,0.7,24.6,8.1,,0.7,3.6,4.4,0.109,,-1.8,3.5,1.6,1.8,West
315,Michael Smith\smithmi01,PF,25,BOS,47,389,14.3,0.514,0.12,0.135,6.5,9.2,7.9,16.1,0.8,0.3,14.9,26.9,,0.1,0.2,0.3,0.042,,-1.1,-3.4,-4.6,-0.3,East
316,Otis Smith\smithot01,SF,27,ORL,75,1885,17.2,0.505,0.051,0.33399999999999996,9.9,12.7,11.2,14.5,2.2,1.1,11.9,25.3,,1.8,1.7,3.5,0.09,,1.1,0.3,1.4,1.6,West
317,Tony Smith\smithto02,SG,22,LAL,64,695,10.9,0.47700000000000004,0.032,0.259,4.2,7.5,5.9,27.6,2.1,1.0,22.0,19.7,,-0.3,0.8,0.5,0.037000000000000005,,-3.1,-0.2,-3.3,-0.2,West
318,Rik Smits\smitsri01,C,24,IND,76,1690,14.9,0.525,0.0,0.268,8.2,15.8,12.1,7.4,0.7,3.9,9.8,21.7,,1.8,1.1,2.9,0.081,,-1.5,-0.9,-2.4,-0.2,East
319,Mike Smrek\smrekmi01,C,28,TOT,15,95,5.4,0.37200000000000005,0.0,0.444,7.9,21.9,14.8,5.5,1.5,1.9,8.5,15.0,,-0.1,0.1,0.0,0.018000000000000002,,-6.5,0.2,-6.2,-0.1,NaN
319,Mike Smrek\smrekmi01,C,28,GSW,5,25,14.6,0.5489999999999999,0.0,0.364,13.2,17.6,15.4,6.1,3.7,0.0,13.6,23.6,,0.0,0.0,0.1,0.111,,-0.6,-1.6,-2.2,0.0,West
319,Mike Smrek\smrekmi01,C,28,LAC,10,70,2.1,0.256,0.0,0.5,6.1,23.5,14.6,5.3,0.7,2.6,4.9,11.9,,-0.1,0.1,0.0,-0.015,,-8.6,0.9,-7.7,-0.1,West
320,Rory Sparrow\sparrro01,PG,32,SAC,80,2375,12.4,0.524,0.10300000000000001,0.11,2.1,6.9,4.4,24.3,1.8,0.4,13.7,16.9,,1.5,1.3,2.8,0.057,,-0.8,-1.4,-2.3,-0.2,West
321,Felton Spencer\spencfe01,C,23,MIN,81,2099,13.8,0.581,0.003,0.6609999999999999,14.1,21.8,17.7,1.6,1.2,3.7,13.5,11.7,,3.5,2.1,5.6,0.128,,-1.6,0.1,-1.4,0.3,West
322,John Starks\starkjo01,SG,25,NYK,61,1173,14.3,0.511,0.22699999999999998,0.256,3.0,9.7,6.4,25.7,2.5,0.9,14.0,19.7,,1.0,1.3,2.4,0.09699999999999999,,0.3,-0.2,0.1,0.6,East
323,Everette Stephens\stephev01,PG,24,MIL,3,6,44.3,0.773,0.0,0.667,0.0,0.0,0.0,65.7,0.0,0.0,0.0,27.7,,0.1,0.0,0.1,0.618,,14.5,-14.5,0.1,0.0,East
324,John Stockton*\stockjo01,PG,28,UTA,82,3103,23.4,0.604,0.172,0.444,1.9,6.8,4.5,57.5,3.8,0.3,20.3,20.9,,9.4,4.7,14.0,0.217,,5.3,-1.0,4.4,5.0,West
325,Rod Strickland\stricro02,PG,24,SAS,58,2076,16.2,0.5379999999999999,0.051,0.324,3.2,8.2,5.8,31.5,2.7,0.3,17.3,18.1,,2.7,3.1,5.7,0.132,,1.2,0.7,1.8,2.0,West
326,Jon Sundvold\sundvjo01,SG,29,MIA,24,225,11.6,0.501,0.327,0.10300000000000001,1.5,3.0,2.2,16.7,1.5,0.0,12.5,23.2,,0.1,0.1,0.2,0.037000000000000005,,-1.6,-4.6,-6.1,-0.2,East
327,Roy Tarpley\tarplro01,C,26,DAL,5,171,23.6,0.5870000000000001,0.013000000000000001,0.228,10.7,26.0,18.3,12.4,1.8,3.3,13.0,25.9,,0.3,0.3,0.6,0.165,,1.4,1.1,2.4,0.2,West
328,Terry Teagle\teaglte01,SG,30,LAL,82,1498,12.8,0.488,0.012,0.23399999999999999,6.6,7.3,7.0,8.8,1.1,0.3,9.0,26.7,,0.7,1.3,2.1,0.066,,-2.2,-2.5,-4.6,-1.0,West
329,Reggie Theus\theusre01,SG,33,NJN,81,2955,14.2,0.54,0.115,0.275,2.4,5.9,4.1,20.1,1.4,0.7,15.3,22.4,,2.9,1.8,4.7,0.076,,0.5,-1.6,-1.1,0.7,East
330,Irving Thomas\thomair01,PF,25,LAL,26,108,7.3,0.38799999999999996,0.0,0.42,15.7,17.5,16.7,13.5,1.9,0.5,18.0,29.1,,-0.3,0.2,-0.1,-0.057,,-5.8,-0.5,-6.3,-0.1,West
331,Isiah Thomas*\thomais01,PG,29,DET,48,1657,17.4,0.507,0.098,0.344,2.4,8.7,5.5,42.6,2.4,0.4,19.5,25.2,,1.1,2.3,3.4,0.098,,1.6,0.2,1.8,1.6,East
332,Jim Thomas\thomaji01,SG,30,MIN,3,14,0.7,0.25,0.0,0.0,0.0,0.0,0.0,9.5,3.7,0.0,20.0,15.4,,-0.1,0.0,0.0,-0.16699999999999998,,-10.9,-3.0,-13.9,0.0,West
333,Billy Thompson\thompbi01,SF,27,MIA,73,1481,11.3,0.536,0.01,0.302,8.9,14.7,11.8,10.9,1.0,2.0,20.1,16.0,,0.3,1.4,1.7,0.054000000000000006,,-2.5,0.9,-1.6,0.2,East
334,LaSalle Thompson\thompla01,C,29,IND,82,1946,11.2,0.512,0.009000000000000001,0.184,9.4,23.3,16.6,10.4,1.6,1.9,21.6,16.8,,-0.7,1.9,1.2,0.03,,-2.7,1.1,-1.6,0.2,East
335,Mychal Thompson\thompmy01,C,36,LAL,72,1077,9.6,0.54,0.009000000000000001,0.386,8.3,15.9,12.3,2.6,1.1,1.3,15.0,12.7,,0.6,1.4,2.1,0.091,,-3.0,0.4,-2.6,-0.2,West
336,Bob Thornton\thornbo01,PF,28,MIN,12,110,-0.5,0.46,0.0,0.769,1.0,15.8,7.9,1.2,0.0,1.7,34.1,10.3,,-0.2,0.0,-0.2,-0.079,,-9.7,-1.6,-11.3,-0.3,West
337,Otis Thorpe\thorpot01,PF,28,HOU,82,3039,17.2,0.598,0.006999999999999999,0.486,10.1,19.5,14.8,9.6,1.2,0.4,15.3,19.2,,5.8,4.5,10.4,0.16399999999999998,,1.2,1.4,2.6,3.5,West
338,Sedale Threatt\threase01,PG,29,SEA,80,2066,15.5,0.556,0.042,0.207,1.4,4.3,2.9,19.7,2.7,0.3,13.2,21.3,,3.1,1.4,4.6,0.106,,0.9,-1.8,-0.9,0.6,West
339,Wayman Tisdale\tisdawa01,PF,26,SAC,33,1116,17.6,0.535,0.002,0.314,7.4,18.6,12.9,10.8,1.0,1.6,11.7,27.4,,0.8,1.1,1.8,0.078,,-0.6,-1.1,-1.6,0.1,West
340,Tom Tolbert\tolbeto01,PF,25,GSW,62,1371,10.1,0.491,0.048,0.397,7.0,15.1,11.0,7.2,1.2,1.6,13.6,17.1,,0.3,1.0,1.3,0.045,,-2.6,-0.4,-3.0,-0.4,West
341,Andy Toolson\toolsan01,SF,25,UTA,47,470,8.4,0.495,0.258,0.266,8.6,8.2,8.4,9.3,1.5,0.3,14.8,15.3,,0.1,0.5,0.6,0.057,,-1.6,-0.2,-1.8,0.0,West
342,Kelly Tripucka\tripuke01,SF,31,CHH,77,1289,13.5,0.557,0.109,0.405,4.0,11.9,7.8,18.0,1.3,0.6,15.9,19.1,,1.4,0.7,2.0,0.076,,-0.6,-1.0,-1.6,0.1,East
343,Trent Tucker\tucketr01,SG,31,NYK,65,1194,11.7,0.519,0.353,0.062,3.3,6.8,5.1,13.9,1.9,0.5,9.4,18.0,,1.0,1.0,1.9,0.078,,0.3,-1.2,-0.8,0.3,East
344,Andre Turner\turnean01,PG,26,PHI,70,1407,12.8,0.489,0.086,0.22699999999999998,2.9,9.1,6.1,31.6,2.2,0.0,18.4,16.0,,0.7,1.2,1.9,0.064,,-1.3,-1.2,-2.5,-0.2,East
345,Jeff Turner\turneje01,PF,28,ORL,71,1683,9.7,0.524,0.027999999999999997,0.21100000000000002,6.8,17.0,11.8,8.5,0.8,0.4,17.8,17.1,,0.0,1.1,1.2,0.034,,-2.5,-0.2,-2.7,-0.3,West
346,Kelvin Upshaw\upshake01,SG,28,DAL,48,514,17.2,0.521,0.126,0.27699999999999997,4.4,7.8,6.1,27.1,2.8,0.6,13.1,25.7,,0.6,0.4,1.0,0.094,,1.1,-1.7,-0.6,0.2,West
347,Darnell Valentine\valenda01,PG,31,CLE,65,1841,13.5,0.5329999999999999,0.05,0.34700000000000003,2.3,8.5,5.4,27.4,2.7,0.4,18.1,16.5,,1.5,1.7,3.1,0.08199999999999999,,-0.8,-0.2,-1.1,0.4,East
348,Kiki Vandeweghe\vandeki01,SF,32,NYK,75,2420,14.4,0.5820000000000001,0.152,0.311,3.8,4.7,4.3,7.1,0.9,0.2,9.3,20.9,,4.5,1.1,5.7,0.11199999999999999,,1.3,-2.2,-0.9,0.7,East
349,Loy Vaught\vaughlo01,PF,22,LAC,73,1178,12.1,0.51,0.006,0.20600000000000002,11.1,20.9,16.0,4.8,0.8,1.2,11.1,15.2,,0.8,1.4,2.2,0.091,,-2.8,-0.4,-3.1,-0.3,West
350,Sam Vincent\vincesa01,PG,27,ORL,49,975,13.1,0.5,0.054000000000000006,0.34,1.8,10.4,6.0,29.8,1.5,0.3,18.3,20.7,,0.3,0.6,0.9,0.043,,-1.6,-1.5,-3.1,-0.3,West
351,Stojko Vrankovic\vrankst01,C,27,BOS,31,166,8.8,0.484,0.0,0.34600000000000003,10.9,22.1,16.9,3.1,0.3,10.0,28.6,21.3,,-0.4,0.3,-0.1,-0.026000000000000002,,-8.4,2.4,-5.9,-0.2,East
352,Milt Wagner\wagnemi01,SG,27,MIA,13,116,11.2,0.509,0.298,0.193,0.0,6.9,3.4,20.8,0.8,1.6,16.3,25.9,,0.0,0.1,0.0,0.016,,-2.5,-3.9,-6.5,-0.1,East
353,Darrell Walker\walkeda01,PG,29,WSB,71,2305,12.4,0.45899999999999996,0.017,0.28800000000000003,6.6,17.0,11.8,26.4,1.7,0.8,20.3,13.7,,0.3,2.6,2.9,0.061,,-1.6,1.9,0.2,1.3,East
354,Kenny Walker\walkeke01,SF,26,NYK,54,771,10.3,0.506,0.005,0.429,9.6,13.7,11.7,2.3,1.2,2.3,11.7,14.6,,0.5,0.8,1.3,0.08199999999999999,,-3.2,-0.3,-3.5,-0.3,East
355,Spud Webb\webbsp01,PG,27,ATL,75,2197,16.6,0.545,0.209,0.331,2.0,6.8,4.3,27.7,2.6,0.2,13.7,20.0,,4.0,1.4,5.4,0.11800000000000001,,2.2,-1.5,0.7,1.5,East
356,Bill Wennington\wennibi01,C,27,SAC,77,1455,11.0,0.479,0.012,0.22699999999999998,7.7,19.1,13.2,7.2,1.6,2.6,10.1,15.2,,0.4,1.8,2.1,0.07,,-3.5,1.1,-2.5,-0.2,West
357,Doug West\westdo01,SG,23,MIN,75,824,12.6,0.52,0.004,0.341,7.4,12.1,9.6,8.6,2.2,1.8,12.7,16.9,,0.6,0.6,1.2,0.073,,-2.1,-0.4,-2.5,-0.1,West
358,Mark West\westma01,C,30,PHO,82,1957,14.6,0.665,0.0,0.539,10.1,20.9,15.7,2.4,0.8,4.7,15.4,11.6,,3.4,3.1,6.5,0.16,,-0.3,2.2,1.9,1.9,West
359,Randy White\whitera01,PF,23,DAL,79,1901,10.8,0.455,0.055999999999999994,0.33799999999999997,10.4,19.8,15.1,4.9,2.2,1.4,14.6,20.8,,-1.6,2.3,0.7,0.018000000000000002,,-4.0,-0.1,-4.1,-1.0,West
360,Morlon Wiley\wileymo01,PG,24,ORL,34,350,10.5,0.475,0.111,0.231,1.2,4.2,2.6,29.6,3.3,0.0,22.2,17.8,,-0.2,0.3,0.1,0.015,,-3.3,-2.2,-5.5,-0.3,West
361,Dominique Wilkins*\wilkido01,SF,31,ATL,81,3078,23.5,0.555,0.152,0.35,9.0,17.3,13.0,14.4,1.9,1.3,9.6,28.1,,8.6,2.8,11.4,0.177,,4.8,-0.1,4.7,5.2,East
362,Eddie Lee Wilkins\wilkied01,C,28,NYK,68,668,10.5,0.474,0.004,0.353,12.2,18.7,15.5,3.4,1.3,0.6,14.5,22.5,,-0.5,0.8,0.3,0.019,,-4.8,-2.6,-7.4,-0.9,East
363,Gerald Wilkins\wilkige01,SG,27,NYK,68,2164,13.3,0.524,0.053,0.256,4.2,6.7,5.5,19.5,1.9,0.6,15.3,21.3,,1.2,1.8,3.0,0.066,,-0.3,-0.3,-0.6,0.8,East
364,Buck Williams\willibu01,PF,30,POR,80,2582,14.3,0.639,0.0,0.518,9.8,22.2,16.1,4.9,0.9,1.1,15.8,13.7,,4.6,3.9,8.5,0.158,,0.3,1.4,1.7,2.4,West
365,Herb Williams\willihe01,C,32,DAL,60,1832,13.1,0.524,0.006,0.198,5.4,16.9,11.1,8.1,0.8,3.0,13.7,19.9,,0.1,1.6,1.7,0.045,,-2.5,0.5,-2.0,0.0,West
366,Hot Rod Williams\williho01,C,28,CLE,43,1293,14.9,0.503,0.002,0.381,10.0,16.0,13.0,11.6,1.4,3.2,11.1,19.1,,1.0,1.4,2.4,0.09,,-0.8,1.6,0.8,0.9,East
367,Jayson Williams\willija01,PF,22,PHI,52,508,8.0,0.49,0.012,0.348,9.3,15.2,12.3,4.7,0.9,0.7,17.7,19.4,,-0.4,0.4,0.1,0.006,,-4.8,-2.1,-6.9,-0.6,East
368,John Williams\willijo02,SF,24,WSB,33,941,14.1,0.47200000000000003,0.10400000000000001,0.247,4.9,15.7,10.3,20.8,2.0,0.4,13.5,22.3,,-0.1,1.1,1.0,0.051,,-1.0,0.2,-0.9,0.3,East
369,Kenny Williams\willike03,PF,21,IND,75,527,13.9,0.547,0.017,0.27899999999999997,12.6,15.8,14.3,8.5,1.0,3.5,16.9,19.3,,0.4,0.4,0.7,0.068,,-1.6,-0.8,-2.3,0.0,East
370,Micheal Williams\willimi02,PG,24,IND,73,1706,19.5,0.608,0.013000000000000001,0.631,3.4,8.2,5.9,28.4,4.2,0.6,18.3,20.1,,4.1,1.6,5.7,0.161,,2.4,0.1,2.5,1.9,East
371,Reggie Williams\willire01,SF,26,TOT,73,1896,14.8,0.526,0.184,0.23,6.3,9.6,7.9,9.4,2.6,1.2,10.6,20.2,,2.2,1.0,3.3,0.08199999999999999,,0.8,-0.6,0.2,1.1,NaN
371,Reggie Williams\willire01,SF,26,SAS,22,354,15.5,0.589,0.205,0.32299999999999995,5.6,12.5,9.2,18.9,2.8,1.9,19.9,21.3,,0.4,0.6,1.0,0.141,,0.7,1.6,2.3,0.4,West
371,Reggie Williams\willire01,SF,26,DEN,51,1542,14.6,0.515,0.18,0.214,6.5,8.9,7.6,7.2,2.5,1.0,8.7,19.9,,1.8,0.4,2.2,0.069,,0.8,-1.0,-0.2,0.7,West
372,Scott Williams\willisc01,PF,22,CHI,51,337,14.7,0.546,0.019,0.26899999999999996,14.9,19.3,17.1,6.2,1.8,2.4,16.5,17.7,,0.4,0.5,0.9,0.129,,-1.2,0.2,-1.0,0.1,East
373,Kevin Willis\willike02,PF,28,ATL,80,2373,15.3,0.5329999999999999,0.011000000000000001,0.27,11.5,21.2,16.2,6.3,1.2,1.0,13.4,19.8,,2.3,2.0,4.4,0.08900000000000001,,-0.6,-0.6,-1.1,0.5,East
374,Trevor Wilson\wilsotr01,PF,22,ATL,25,162,4.9,0.33799999999999997,0.028999999999999998,0.371,10.5,16.7,13.5,9.5,1.5,0.4,17.3,25.1,,-0.6,0.1,-0.5,-0.14400000000000002,,-8.1,-2.2,-10.2,-0.3,East
375,Kennard Winchester\winchke01,SF,24,HOU,64,607,8.8,0.451,0.08199999999999999,0.184,6.0,5.8,5.9,5.9,1.3,1.3,10.2,20.0,,-0.1,0.6,0.5,0.038,,-4.2,-1.2,-5.4,-0.5,West
376,David Wingate\wingada01,SG,27,SAS,25,563,5.6,0.436,0.065,0.297,5.0,9.5,7.4,10.7,1.6,0.5,21.2,14.7,,-0.6,0.7,0.1,0.006999999999999999,,-4.3,0.9,-3.4,-0.2,West
377,Randy Wittman\wittmra01,SF,31,IND,41,355,7.4,0.45299999999999996,0.063,0.076,2.0,8.4,5.3,9.1,1.4,0.7,10.9,10.8,,0.0,0.1,0.0,0.006,,-3.8,-1.3,-5.1,-0.3,East
378,Joe Wolf\wolfjo01,C,26,DEN,74,1593,10.1,0.485,0.028999999999999998,0.16,7.3,17.3,11.9,8.0,1.6,1.0,14.6,14.4,,0.2,0.5,0.7,0.021,,-2.9,-0.2,-3.1,-0.4,West
379,David Wood\woodda01,SF,26,HOU,82,1421,9.6,0.53,0.258,0.381,8.1,10.4,9.2,8.8,2.0,0.7,17.9,14.4,,0.9,1.9,2.8,0.096,,-1.4,1.3,-0.1,0.7,West
380,Leon Wood\woodle01,SG,28,SAC,12,222,15.4,0.561,0.603,0.33299999999999996,2.5,7.3,4.9,32.9,1.1,0.0,14.2,16.6,,0.5,0.1,0.6,0.11900000000000001,,1.7,-4.1,-2.4,0.0,West
381,Mike Woodson\woodsmi01,SG,32,TOT,15,171,5.9,0.387,0.091,0.16899999999999998,1.9,6.3,4.1,12.6,1.4,1.7,12.7,23.2,,-0.4,0.2,-0.2,-0.057999999999999996,,-7.1,-1.7,-8.8,-0.3,NaN
381,Mike Woodson\woodsmi01,SG,32,HOU,11,125,10.5,0.447,0.111,0.222,1.7,7.6,4.7,11.6,1.9,1.9,10.6,21.8,,-0.1,0.2,0.1,0.043,,-4.5,-0.5,-5.0,-0.1,West
381,Mike Woodson\woodsmi01,SG,32,CLE,4,46,-6.8,0.235,0.043,0.043,2.5,2.5,2.5,15.2,0.0,1.3,17.6,27.0,,-0.3,0.0,-0.3,-0.332,,-14.1,-5.1,-19.2,-0.2,East
382,Orlando Woolridge\woolror01,SF,31,DEN,53,1823,19.5,0.565,0.004,0.447,6.7,12.6,9.3,9.1,1.6,0.7,11.4,25.7,,3.7,0.2,3.9,0.102,,1.7,-2.2,-0.5,0.7,West
383,Haywoode Workman\workmha01,PG,25,WSB,73,2034,11.5,0.507,0.09699999999999999,0.258,2.7,10.3,6.5,23.5,2.1,0.2,19.1,14.5,,0.6,1.9,2.5,0.057999999999999996,,-1.9,0.1,-1.8,0.1,East
384,James Worthy*\worthja01,SF,29,LAL,78,3008,18.1,0.531,0.062,0.183,4.3,9.2,6.9,15.1,1.8,0.7,7.5,24.6,,5.5,3.5,9.0,0.14300000000000002,,2.0,0.3,2.3,3.2,West
385,Howard Wright\wrighho02,PF,23,TOT,15,164,8.7,0.469,0.021,0.511,7.8,22.6,15.0,2.5,1.2,1.8,16.0,17.1,,-0.1,0.2,0.1,0.023,,-5.8,-1.3,-7.1,-0.2,NaN
385,Howard Wright\wrighho02,PF,23,ATL,4,20,6.3,0.727,0.0,0.33299999999999996,5.3,28.2,16.4,0.0,0.0,0.0,36.8,11.2,,0.0,0.0,0.0,0.013000000000000001,,-7.5,-5.0,-12.5,-0.1,East
385,Howard Wright\wrighho02,PF,23,ORL,8,136,7.5,0.428,0.0,0.512,7.8,22.3,14.8,3.0,1.1,2.2,15.2,17.7,,-0.2,0.1,0.0,-0.003,,-6.5,-0.6,-7.1,-0.2,West
385,Howard Wright\wrighho02,PF,23,DAL,3,8,34.8,0.773,0.33299999999999996,0.667,14.3,14.2,14.3,0.0,6.4,0.0,0.0,21.5,,0.1,0.0,0.1,0.478,,10.0,-3.7,6.3,0.0,West
386,A.J. Wynder\wyndeaj01,PG,26,BOS,6,39,7.6,0.387,0.083,0.667,3.1,5.2,4.2,24.0,1.3,0.0,20.5,21.1,,-0.1,0.0,0.0,-0.051,,-5.9,-3.5,-9.4,-0.1,East
387,Danny Young\youngda01,PG,28,POR,75,897,11.7,0.48700000000000004,0.384,0.166,2.7,6.5,4.6,20.1,2.7,0.5,14.7,15.4,,0.6,1.2,1.8,0.096,,-0.8,-0.1,-0.9,0.2,West
