Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
382,Aaron Williams\williaa01,PF,22,UTA,6,12,-7.0,0.237,0.0,0.125,9.8,19.0,14.4,13.0,0.0,0.0,10.6,34.8,,-0.1,0.0,-0.1,-0.327,,-13.7,-4.3,-18.0,0.0,West
383,Buck Williams\willibu01,PF,33,POR,81,2636,14.0,0.598,0.002,0.565,12.5,22.8,17.4,4.1,1.1,1.1,14.5,11.8,,4.7,3.2,7.9,0.14300000000000002,,0.0,1.0,1.0,2.0,West
384,Corey Williams\willico01,PG,23,MIN,4,46,8.0,0.409,0.077,0.077,2.6,12.5,7.6,20.1,2.2,0.0,13.0,14.7,,0.0,0.0,0.0,0.009000000000000001,,-4.1,-1.1,-5.3,0.0,West
385,Herb Williams\willihe01,C,35,NYK,70,774,10.4,0.46299999999999997,0.004,0.18,8.4,18.1,13.3,5.6,1.2,3.9,13.4,16.4,,-0.2,1.7,1.6,0.098,,-4.9,2.6,-2.3,-0.1,East
386,Hot Rod Williams\williho01,PF,31,CLE,76,2660,16.2,0.532,0.0,0.419,9.0,16.1,12.6,11.3,1.5,3.2,12.5,18.8,,3.8,3.6,7.4,0.134,,0.2,2.3,2.5,3.0,East
387,Jayson Williams\willija01,PF,25,NJN,70,877,13.0,0.466,0.0,0.406,12.9,18.8,15.8,4.5,1.0,2.5,9.2,18.3,,0.7,1.1,1.8,0.099,,-2.7,-0.7,-3.3,-0.3,East
388,John Williams\willijo02,SF,27,LAC,34,725,10.5,0.469,0.106,0.191,5.5,13.1,9.3,18.2,1.7,0.8,14.7,13.6,,0.3,0.5,0.8,0.05,,-2.0,0.2,-1.8,0.0,West
389,Kenny Williams\willike03,SF,24,IND,68,982,15.8,0.509,0.01,0.16399999999999998,11.4,12.7,12.1,8.7,1.3,3.4,9.7,20.7,,1.2,1.2,2.4,0.11900000000000001,,-0.5,0.3,-0.2,0.4,East
390,Lorenzo Williams\willilo01,PF,24,TOT,38,716,11.1,0.45,0.009000000000000001,0.255,13.9,20.6,17.0,4.9,1.3,4.3,15.2,8.5,,0.4,0.7,1.1,0.07200000000000001,,-3.1,2.1,-1.0,0.2,NaN
390,Lorenzo Williams\willilo01,PF,24,ORL,3,19,12.6,0.16699999999999998,0.16699999999999998,0.0,17.9,5.8,11.8,13.3,5.3,9.9,0.0,13.5,,0.0,0.0,0.0,0.049,,-2.5,8.0,5.5,0.0,East
390,Lorenzo Williams\willilo01,PF,24,CHH,1,19,3.3,0.0,0.0,0.0,0.0,22.6,11.6,0.0,2.6,6.5,50.0,4.5,,0.0,0.0,0.0,-0.04,,-11.1,4.5,-6.6,0.0,East
390,Lorenzo Williams\willilo01,PF,24,DAL,34,678,11.3,0.46799999999999997,0.0,0.272,14.2,20.9,17.3,4.8,1.1,4.1,15.4,8.5,,0.4,0.6,1.1,0.076,,-2.9,1.9,-1.0,0.2,West
391,Micheal Williams\willimi02,PG,27,MIN,71,2206,18.0,0.563,0.066,0.578,3.6,8.0,5.9,37.8,2.7,0.7,19.1,21.1,,4.1,1.5,5.6,0.122,,2.2,-1.1,1.1,1.7,West
392,Reggie Williams\willire01,SF,29,DEN,82,2654,13.1,0.478,0.22699999999999998,0.222,4.2,11.9,8.2,17.6,2.2,1.6,12.8,20.5,,0.9,3.9,4.8,0.08800000000000001,,-0.1,1.4,1.3,2.2,West
393,Scott Williams\willisc01,C,25,CHI,38,638,15.4,0.518,0.021,0.415,12.6,20.6,16.6,9.5,1.3,2.3,13.6,22.4,,0.6,1.1,1.7,0.125,,-1.4,0.2,-1.2,0.1,East
394,Walt Williams\williwa02,SF,23,SAC,57,1356,10.4,0.467,0.228,0.402,5.6,13.5,9.5,15.3,1.9,1.1,17.5,25.7,,-1.7,1.0,-0.7,-0.024,,-2.5,-0.8,-3.3,-0.5,West
395,Kevin Willis\willike02,PF,31,ATL,80,2867,19.4,0.5379999999999999,0.019,0.299,12.8,24.2,18.5,8.7,1.4,0.9,11.7,24.1,,5.1,5.1,10.2,0.17,,0.8,0.3,1.1,2.2,East
396,Trevor Wilson\wilsotr01,PF,25,TOT,57,1221,11.8,0.505,0.005,0.428,10.5,14.0,12.2,9.0,1.5,0.6,16.8,19.1,,0.0,0.8,0.8,0.031,,-2.2,-0.7,-2.9,-0.3,NaN
396,Trevor Wilson\wilsotr01,PF,25,LAL,5,126,15.1,0.51,0.0,0.6409999999999999,9.9,14.4,12.1,14.0,2.0,0.5,10.7,18.7,,0.2,0.1,0.3,0.10099999999999999,,-0.1,-0.7,-0.8,0.0,West
396,Trevor Wilson\wilsotr01,PF,25,SAC,52,1095,11.5,0.505,0.006,0.40399999999999997,10.5,14.0,12.2,8.4,1.5,0.6,17.5,19.2,,-0.1,0.7,0.5,0.023,,-2.4,-0.7,-3.2,-0.3,West
397,David Wingate\wingada01,SG,30,CHH,50,1005,10.8,0.507,0.042,0.18,3.4,11.1,7.4,14.4,2.1,0.4,14.8,15.2,,0.3,0.6,1.0,0.046,,-1.8,-0.1,-1.9,0.0,East
398,David Wood\woodda01,PF,29,DET,78,1182,11.1,0.546,0.18899999999999997,0.317,9.6,12.8,11.2,6.1,1.7,1.0,10.6,12.2,,1.7,0.6,2.3,0.095,,-0.6,0.0,-0.7,0.4,East
399,Randy Woods\woodsra01,PG,23,LAC,40,352,12.8,0.489,0.586,0.263,4.0,4.8,4.4,28.6,3.3,0.3,18.6,21.4,,0.0,0.2,0.3,0.035,,0.5,-2.8,-2.3,0.0,West
400,Orlando Woolridge\woolror01,SF,34,PHI,74,1955,13.9,0.517,0.018000000000000002,0.391,5.8,11.0,8.4,11.9,1.1,1.7,13.6,23.3,,0.7,0.7,1.5,0.036000000000000004,,-1.7,-1.5,-3.2,-0.6,East
401,Haywoode Workman\workmha01,PG,28,IND,65,1714,12.9,0.49,0.122,0.252,2.2,11.2,6.9,34.3,2.6,0.2,22.8,16.9,,0.7,2.2,2.8,0.08,,-1.0,0.1,-0.9,0.5,East
402,James Worthy*\worthja01,SF,32,LAL,80,1597,12.8,0.452,0.132,0.161,3.1,9.4,6.2,15.6,1.4,0.7,9.8,26.2,,-0.5,0.5,0.1,0.002,,-2.1,-3.1,-5.2,-1.3,West
403,Luther Wright\wrighlu01,C,22,UTA,15,92,-0.4,0.384,0.043,0.174,7.6,4.9,6.3,0.0,0.6,1.5,19.5,14.8,,-0.2,0.1,-0.1,-0.064,,-7.6,-2.4,-10.1,-0.2,West
